"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
"11",-0.000830454999999595,-0.00636981000000045,0.0062773249999993,0.00354554000000066,-0.000561670000001335,0.00172054000000002,0.0329532250000002,-0.00315798000000046,-0.00134054499999991,0.14596075,0.510994359999999,-0.0139031900000001,-0.0108725050000009,0.08728582,0.0484671949999999,-0.00171689499999994,-0.0092512150000001,-0.00810770500000112,-0.000927119999999804,-0.00309887500000067,-0.0113434099999997,-0.00439419999999897,-0.0138304899999999,-0.0101299650000004,0.00109823000000036,0.00335161499999938,0.00608973999999985,0.004383580000002,-0.00282194999999817,-0.0105890849999986,-0.00206786499999947,-0.00788693999999985,-0.00987195000000031,0.00432533000000091,-0.00149376000000001,-0.00239906000000012,-0.015439449999999,-0.00972538999999939,0.167675625,-0.00353311999999967,-0.0107343699999995,-0.00572817499999965,0.00315613499999968,-0.00492485999999815,-0.0102164700000006,-0.0110903350000011,0.167544214999999,0.00192573499999869,0.00192493000000125,-0.00268325500000019,0.00826271499999864,0.00271724999999796,0.0447244200000005,-0.0053657050000005,0.108262815,-0.00156956000000001,0.0052167600000008
"12",-0.00941792499999869,-0.0119801799999966,0.00173586500000092,-0.00960473500000044,-0.0140940550000007,-0.0124361550000004,-0.00945237500000117,0.00827270999999903,-0.00693769999999988,-0.00455751999999992,-0.0139031900000001,0.504856255,0.00032336500000101,-0.00390193499999976,-0.00706259999999966,-0.00471723999999926,0.00765594499999996,0.14607198,-0.00207939000000141,-0.00201113499999974,0.00304782499999915,0.0105832499999988,-0.00222972999999858,2.08600000005271e-05,-0.00505420000000116,0.00462137000000066,0.00262571499999876,0.00192872999999856,-0.0072853500000004,-0.00395974000000165,-0.010121759999999,-0.00776071500000008,-0.00330607499999947,-0.00780279000000101,0.0041315749999997,0.000666690000001108,-0.00221931999999971,-0.0166641249999994,-0.00749983000000147,-0.0075978850000001,-0.0020563299999998,-0.00752605499999941,-0.00652150999999975,0.00209430500000057,-0.00992689999999847,-0.0076978599999988,-0.00465326999999995,-0.00974514000000007,-0.00459234500000082,0.000995904999999853,-0.0043438449999998,3.36500000001258e-05,-0.00498871500000021,-0.00322148000000064,-0.00605056999999985,-0.00747278499999932,0.0102572900000004
"13",-0.000835830000001556,-0.00871488000000156,-0.0109214450000015,-0.000846489999999171,-0.00459432000000022,-0.0149044300000008,-0.0144356900000009,-0.00171778000000079,-0.00792945999999977,-0.00780620000000013,-0.0108725050000009,0.000323365000000998,0.49751313,-0.00255730000000018,-0.01190597,-0.00343660499999845,0.00114512999999965,-0.00825452500000029,-0.0114742799999998,-0.00833366000000066,-0.0052912250000013,-0.00110138499999993,0.00738755000000114,-0.00453832000000035,-0.00329944499999994,-0.00543229499999941,0.00163518000000186,-0.00987808499999923,-0.0126798899999995,-0.0102932350000003,-0.00376917000000002,-0.00743001999999868,-0.00483427000000112,-0.00185623499999909,-0.000221345000000035,-0.00606954000000203,-0.0112654900000001,-0.0112817049999986,-0.00474104499999943,-0.00248684999999834,-0.00710991500000013,-0.00583200999999894,-0.00893273500000102,-0.00644628999999916,-0.0128431500000001,-0.0125383099999995,-0.00817395499999988,-0.00957158499999986,-0.00581820000000014,-0.00322652500000071,-0.0195331149999993,0.00516076999999782,-0.00184092999999953,-0.00840787000000023,-0.00652574500000012,-0.00485342500000047,-0.0064120000000003
"14",-0.0102130349999999,-0.000642844999999291,0.00715008500000027,0.000179179999999517,0.000118335000000472,-0.00889889000000055,-0.00928036499999974,-0.00648523499999974,0.00692813499999964,0.00959060999999993,0.08728582,-0.00390193499999976,-0.00255730000000018,0.500796805000002,-0.00473503500000152,-0.00562111499999984,-0.00414022000000079,0.0054299749999994,-0.00524890499999979,-0.00670439999999882,-0.00685314499999943,-0.00784401999999946,-0.0043123550000006,-0.0110467300000004,-0.0068144149999993,-0.00567042000000081,-0.0107410799999999,-0.00544365999999948,-0.00606982000000043,-0.0132687949999997,-0.00443037499999953,-0.0184643249999994,-0.00859150999999977,0.00245503000000038,-0.00665599500000066,-0.00931115500000008,-0.00364647,-0.00612301000000075,0.109149615000001,0.00113156999999987,0.012018544999999,-0.00182057499999936,-0.000170495000000151,-0.00352171000000033,0.000592179999999734,0.00453273999999947,0.0723728250000001,-0.00158032000000003,-0.00174247499999829,-0.00754142499999977,-0.0114267049999997,0.00150988500000146,-0.00841375000000238,-0.00130934999999989,0.140505195,0.00401868500000028,0.00355668500000084
"15",-0.0085687449999998,-0.0104572700000001,-0.00833981000000001,0.00916553500000032,0.000894919999999214,-0.00063417499999911,0.10459307,0.000920064999998171,-0.00869052000000056,0.00290899500000008,0.0484671949999999,-0.00706259999999966,-0.01190597,-0.00473503500000152,0.492264305000001,-0.00811214999999945,-0.00973469499999949,-0.00379376000000179,0.0261254500000003,0.000250984999998952,-0.0187098150000007,-0.0110333949999987,-0.0142823250000008,-0.0158383000000007,-0.00337774999999989,-0.012513035,0.00163343000000077,-0.0144052049999988,-0.0132558000000003,0.00603645500000181,-0.0081499050000008,0.00166507500000003,-0.00742414499999946,-0.0103871350000003,0.000533034999999364,-0.0129913699999996,0.00270580999999956,-0.0162292850000004,-0.0111157099999987,-0.000527774999999038,-0.0139121850000004,0.000425584999999891,0.00261526500000019,-0.00586691499999919,-0.00484523499999939,-0.0136931300000006,0.0140584849999987,0.0473052750000009,0.00357773499999969,-0.0127553100000001,0.00390330000000083,-0.00735894999999929,0.13698149,-0.00178465000000064,0.00330838500000088,-0.00733667499999964,-0.00652004500000031
"16",-0.0114250799999997,0.0129733600000005,-0.000138294999999733,-0.00496370999999976,0.00268576500000064,0.077067715000001,0.00332292000000046,-0.00578176000000002,0.00397402500000088,-0.0094037650000021,-0.00171689499999994,-0.00471723999999926,-0.00343660499999845,-0.00562111499999984,-0.00811214999999944,0.490338735,-0.00905849500000009,-0.0067800749999998,-0.00255330499999941,-0.00614430000000023,0.00208941499999953,-0.000798000000000471,-0.00190629000000007,-0.0104212900000003,0.00329919499999981,-0.00299562000000029,-0.0124635000000004,-0.00927001999999968,-0.00579722000000042,-0.00206540000000171,0.117788380000001,0.110640915,-0.0029084899999989,-0.00644996999999939,-0.00637455000000026,0.000971189999999979,-0.00694082999999904,0.0316780749999994,0.00153344999999934,-0.00190924000000062,-0.00213608999999904,0.00644022000000081,-0.008337849999999,-0.00371945499999902,-0.00491144999999824,-0.00873679000000017,-0.00151449999999905,-0.0109686700000005,-0.0048942799999998,0.00336357500000153,-0.00972159999999968,-0.00986887499999946,-0.00592900999999935,-0.00783505499999959,-0.000246785000001442,0.00414557000000043,0.000829864999999529
"17",0.00392239500000005,-0.0039493000000013,-0.0165331599999991,-0.00619821999999891,-0.00431596499999833,-0.00183087500000068,-0.00522863500000099,-0.00586511999999951,-0.00662117000000132,0.137340655000001,-0.00925121500000009,0.00765594499999996,0.00114512999999964,-0.00414022000000079,-0.00973469499999949,-0.00905849500000009,0.504905935,0.00342581000000154,-0.00626238000000104,-0.00912155499999997,-0.00864301000000091,-0.0109484399999993,0.138094975,-0.00201745499999945,-0.00293506499999966,-0.00624758499999921,-0.0109575700000009,-0.00538597000000018,0.00685932499999992,-0.00141620000000077,-0.00116430499999966,-0.00238313499999817,-0.00350954500000111,0.00136536499999875,-0.000770134999999832,-0.000673405000001867,-0.0124723700000014,-0.00634004999999828,-0.0156572600000014,-0.0115530199999998,-0.00444502999999913,-0.00575953500000111,0.137227459999999,-6.98999999932369e-06,-0.0156151550000005,-0.0105107099999985,-0.0107041850000001,-0.00656339500000167,0.00118972499999857,-0.00328101000000021,-0.00521280499999911,-0.000225995000002376,-0.000416475000000154,-0.00275238500000158,-0.0123720899999996,0.00482116499999941,-0.00370043999999946
"18",-0.00381499000000066,0.00147926999999748,-0.00690631000000331,-0.00458888999999954,-0.00521531000000164,-0.00728501499999955,-0.0104311249999999,-0.00539365499999928,-0.00460785500000075,0.000462270000000605,-0.00810770500000111,0.14607198,-0.00825452500000028,0.0054299749999994,-0.00379376000000179,-0.00678007499999979,0.00342581000000153,0.492877420000001,0.0887637599999988,-0.00621581000000002,0.00205120500000079,-0.00919755500000017,-0.00880079499999979,-0.0036604750000007,0.0119366199999983,-0.00139424000000036,-0.00562307500000088,0.00845768999999868,-0.0102677300000002,-0.000835450000001518,0.00416288500000134,-0.00415076999999841,-0.00801722499999935,-0.0134628299999994,0.00162929999999984,0.000899194999999498,-0.0087601399999997,-0.0109588349999997,0.00174262000000083,-0.00726645499999985,-0.00356209500000059,0.0046732000000016,0.00433689499999982,-0.00166072500000082,-0.00108606999999911,0.19656375,0.00698499499999749,-0.0117641800000003,-0.00710212499999963,0.00694722499999928,-0.00319351000000158,-0.0129132350000013,-0.00929153000000071,-0.0113045499999998,0.00589989999999902,0.00570717499999881,-0.00423217999999979
"19",-0.000512245000000491,0.00227114000000016,-0.00693958999999914,0.028509,-0.00621776999999994,-0.0116898900000009,0.0192806350000005,0.1879426,-0.00937686499999856,0.0014769300000002,-0.000927119999999801,-0.00207939000000142,-0.0114742799999998,-0.00524890499999979,0.0261254500000003,-0.0025533049999994,-0.00626238000000104,0.0887637599999988,0.496017710000001,0.00143129999999912,0.000971164999999885,-0.00509281500000004,-0.00296132999999938,-0.0137484099999984,-0.00791793999999978,-0.00320854499999954,-0.00833423499999781,-0.00269556499999973,-0.00783381499999789,-0.00488571999999788,0.00551010499999947,-0.00042101500000126,-0.00659758000000151,-0.00822273000000231,-0.00502971499999983,-0.00509046999999949,0.00450789499999968,-0.00342323500000012,-0.000375790000001394,0.00492156499999989,-0.00716615999999893,-0.0113250650000018,0.00782647000000053,0.107347195,0.00137550499999944,0.0404965249999989,-0.00259368999999931,-0.00267112499999923,-0.00428147000000102,0.00623523000000051,-0.00514504499999886,-0.00150388500000065,0.00818792000000172,-0.00496871500000189,-0.0117245200000003,0.000235645000000793,-0.0108258099999989
"20",-0.0015993850000013,-0.0074284899999997,0.000482059999999004,-0.000663119999999938,0.00485928499999886,-0.00170043000000074,-0.00420574500000101,0.0119593899999993,-0.00269356000000074,-0.00864044500000026,-0.00309887500000068,-0.00201113499999975,-0.00833366000000064,-0.00670439999999882,0.000250984999998954,-0.00614430000000023,-0.00912155499999997,-0.00621581000000002,0.00143129999999913,0.493251829999996,-0.00249004499999944,-0.00398741500000015,-0.00772324499999947,0.153851325,0.00198396500000062,0.00790132000000044,-0.0158687299999986,-0.00149936499999926,0.12664038,-0.00483522000000018,-0.00660991500000022,0.00192600499999999,-0.00500088500000033,-0.00276888000000122,-0.00511205499999993,0.148087979999999,0.00327202500000092,-0.00356178499999987,0.00305720000000027,-0.00643868000000015,-7.59349999998418e-05,-0.00791205499999816,-0.00854934999999963,-0.00232114499999929,0.00498073500000055,-0.0044462449999999,-0.00985511999999978,-0.00552172499999946,-0.00448074999999956,-0.00393737000000029,-0.00535156500000023,0.00421852500000052,-0.00733069999999983,-0.00983776499999902,-0.00481070499999853,0.00397004000000048,-0.0116023800000004
"21",-0.00842554500000143,-0.0032365500000016,0.00497125000000023,-0.00976117499999989,0.0766950900000007,-0.00545153499999979,-0.00948159000000021,-0.00338405499999823,-0.000983084999998201,-0.0161833799999987,-0.0113434099999997,0.00304782499999914,-0.00529122500000131,-0.00685314499999942,-0.0187098150000007,0.00208941499999953,-0.0086430100000009,0.00205120500000079,0.000971164999999885,-0.00249004499999944,0.508014920000004,0.129823569999999,0.000869939999998625,-0.0102373399999988,0.141954690000001,0.00259585500000056,-0.011918565,-0.00601637499999898,0.0033920499999998,-0.00766526000000211,-0.00168220499999954,-0.0041905150000002,0.00525930000000152,-0.00461440000000082,-0.000592574999999353,-2.48850000017632e-05,-0.00243038999999937,-0.00117617999999974,-0.00484344000000128,0.000476739999997868,-0.00247838499999823,0.00284211999999906,-0.0187792300000008,-0.00488034500000101,0.245471859999998,-0.00618725500000093,-0.00792687499999874,-0.000132245000001036,-0.00408578500000011,0.000419329999997793,-0.00767195000000105,-0.000447195000000033,-0.00445544499999894,-0.0014623950000004,-0.00874990499999901,0.0015916499999998,-0.00558742499999948
"22",-0.0110510400000006,-0.0063567150000001,-0.00925483500000064,-0.00913890999999914,-0.00689243999999925,-0.00751752499999885,-0.00111401999999967,-0.00790448499999995,-0.000219520000000405,-0.0105690899999998,-0.00439419999999897,0.0105832499999988,-0.00110138499999992,-0.00784401999999948,-0.0110333949999987,-0.00079800000000047,-0.0109484399999993,-0.00919755500000018,-0.00509281500000003,-0.00398741500000014,0.129823569999999,0.497165984999999,-0.00304776000000025,-0.00597509000000011,0.00330380999999933,0.00439549999999907,0.0136688300000003,-0.00759930500000002,0.00611101499999998,-0.00247056499999953,-0.00248506000000014,0.000574500000001066,-0.00209556500000111,2.70850000004009e-05,-0.00476107999999986,-0.00765608499999982,0.00403203000000007,-0.00503531499999887,-0.00277450500000053,0.000810924999999865,-0.00146068000000005,-0.00338085000000013,-0.0113636950000001,0.00221756999999964,0.124208440000001,-0.00114032000000013,0.0055354749999988,-0.00738395500000024,-0.00565208999999975,-0.0030769800000004,0.00169679999999975,-0.00557785000000091,-0.00473187999999951,-0.00593856500000045,-0.00155244000000144,-0.00413418500000026,-0.00580490500000002
"23",-0.00248683499999995,-0.00213916500000027,-0.0125213950000004,-0.0127710249999991,0.0123670100000011,-0.0128928800000007,-0.0122995050000006,-0.00985264999999886,0.0100942899999987,0.0550228900000014,-0.0138304899999999,-0.00222972999999858,0.00738755000000115,-0.00431235500000059,-0.0142823250000008,-0.00190629000000007,0.138094975,-0.00880079499999979,-0.00296132999999939,-0.00772324499999947,0.000869939999998623,-0.00304776000000026,0.499162740000001,-0.00737392499999945,0.00584331500000116,0.00736146000000053,-0.000613790000000747,-0.0031996450000001,-0.000714560000000806,0.000707830000000418,-0.00373140000000127,0.00906476000000069,0.00572235999999917,-0.00053686000000059,-0.0188674949999999,-0.00796246499999981,-0.00352721500000084,0.00768445499999949,-0.00842681500000053,-0.00585338499999853,-0.0102178150000004,-0.000485240000000631,0.00932934499999896,-0.00608775499999969,-0.00419089999999971,-0.00321569999999907,-0.00834972500000019,-0.00052768500000036,0.00850621499999935,0.00147099500000058,-0.00139721499999826,0.00389208500000047,-0.00269373500000113,0.00631535499999964,-0.0152763149999999,0.00794988000000019,-0.00529170500000006
"24",0.00843626500000029,-0.00771347499999972,-0.0149842849999992,-0.00667306500000002,-0.00724198500000093,-0.00361276500000175,-0.0131686,-0.0106701750000013,-0.0112581550000008,-0.00356499999999997,-0.0101299650000005,2.086000000053e-05,-0.00453832000000035,-0.0110467300000004,-0.0158383000000007,-0.0104212900000003,-0.00201745499999944,-0.00366047500000069,-0.0137484099999984,0.153851325,-0.0102373399999988,-0.00597509000000011,-0.00737392499999944,0.48723217,-0.0124869050000001,-0.00128663999999969,-0.0112548449999994,-0.000521040000000041,0.0875641000000004,-0.00636221499999825,-0.0112697750000001,-0.00907462500000016,-0.00203171499999975,-0.00617911000000002,-0.00393864500000027,0.101035325000002,0.00310730000000071,-0.00473013000000208,-0.0150053799999989,-0.00176011499999908,-0.00237149500000072,-0.0103175400000009,-0.00882745999999996,-0.00546509499999942,-0.00487851500000141,-0.00389330000000101,-0.0187856850000005,-0.00319689999999828,-0.00540797999999861,-0.0111652750000003,-0.0143013799999991,0.00485189500000057,-0.0125501850000005,-0.00558564999999943,-0.0126552200000003,0.00109202000000076,-0.013526835
